19
Color index: 11.4, color rate: 0.15, trans_rate: 2.2
Color index: 11.55, color rate: 0.15, trans_rate: 2.2
Color index: 11.7, color rate: 0.15, trans_rate: 2.2
Color index: 11.85, color rate: 0.15, trans_rate: 2.2
Color index: 12.0, color rate: 0.15, trans_rate: 2.2
Color index: 12, color rate: 0.15, trans_rate: 2.2
Color index: 1 errorper: 0.869136953936error: -4.32041454463
Color index: 11.45, color rate: -0.55, trans_rate: -9.3
Color index: 10.9, color rate: -0.55, trans_rate: -9.3
Color index: 10.35, color rate: -0.55, trans_rate: -9.3
Color index: 9.8, color rate: -0.55, trans_rate: -9.3
Color index: 9.25, color rate: -0.55, trans_rate: -9.3
Color index: 8.7, color rate: -0.55, trans_rate: -9.3
Color index: 8.15, color rate: -0.55, trans_rate: -9.3
Color index: 7.6, color rate: -0.55, trans_rate: -9.3
Color index: 7.05, color rate: -0.55, trans_rate: -9.3
Color index: 6.5, color rate: -0.55, trans_rate: -9.3
Color index: 5.95, color rate: -0.55, trans_rate: -9.3
Color index: 5.4, color rate: -0.55, trans_rate: -9.3
Color index: 4.85, color rate: -0.55, trans_rate: -9.3
Color index: 4.3, color rate: -0.55, trans_rate: -9.3
Color index: 3.75, color rate: -0.55, trans_rate: -9.3
Color index: 3.2, color rate: -0.55, trans_rate: -9.3
Color index: 2.65, color rate: -0.55, trans_rate: -9.3
Color index: 2.1, color rate: -0.55, trans_rate: -9.3
Color index: 1.55, color rate: -0.55, trans_rate: -9.3
Color index: 1, color rate: -0.55, trans_rate: -9.3
Color index: 18 errorper: 0.907547810421error: 17.5316903735
Color index: 1.85, color rate: 0.85, trans_rate: 13.35
Color index: 2.7, color rate: 0.85, trans_rate: 13.35
Color index: 3.55, color rate: 0.85, trans_rate: 13.35
Color index: 4.4, color rate: 0.85, trans_rate: 13.35
Color index: 5.25, color rate: 0.85, trans_rate: 13.35
Color index: 6.1, color rate: 0.85, trans_rate: 13.35
Color index: 6.95, color rate: 0.85, trans_rate: 13.35
Color index: 7.8, color rate: 0.85, trans_rate: 13.35
Color index: 8.65, color rate: 0.85, trans_rate: 13.35
Color index: 9.5, color rate: 0.85, trans_rate: 13.35
Color index: 10.35, color rate: 0.85, trans_rate: 13.35
Color index: 11.2, color rate: 0.85, trans_rate: 13.35
Color index: 12.05, color rate: 0.85, trans_rate: 13.35
Color index: 12.9, color rate: 0.85, trans_rate: 13.35
Color index: 13.75, color rate: 0.85, trans_rate: 13.35
Color index: 14.6, color rate: 0.85, trans_rate: 13.35
Color index: 15.45, color rate: 0.85, trans_rate: 13.35
Color index: 16.3, color rate: 0.85, trans_rate: 13.35
Color index: 17.15, color rate: 0.85, trans_rate: 13.35
Color index: 18, color rate: 0.85, trans_rate: 13.35
Color index: 7 errorper: 0.224923757192error: -2.8173828125
Color index: 17.45, color rate: -0.55, trans_rate: -8.5
Color index: 16.9, color rate: -0.55, trans_rate: -8.5
Color index: 16.35, color rate: -0.55, trans_rate: -8.5
Color index: 15.8, color rate: -0.55, trans_rate: -8.5
Color index: 15.25, color rate: -0.55, trans_rate: -8.5
Color index: 14.7, color rate: -0.55, trans_rate: -8.5
Color index: 14.15, color rate: -0.55, trans_rate: -8.5
Color index: 13.6, color rate: -0.55, trans_rate: -8.5
Color index: 13.05, color rate: -0.55, trans_rate: -8.5
Color index: 12.5, color rate: -0.55, trans_rate: -8.5
Color index: 11.95, color rate: -0.55, trans_rate: -8.5
Color index: 11.4, color rate: -0.55, trans_rate: -8.5
Color index: 10.85, color rate: -0.55, trans_rate: -8.5
Color index: 10.3, color rate: -0.55, trans_rate: -8.5
Color index: 9.75, color rate: -0.55, trans_rate: -8.5
Color index: 9.2, color rate: -0.55, trans_rate: -8.5
Color index: 8.65, color rate: -0.55, trans_rate: -8.5
Color index: 8.1, color rate: -0.55, trans_rate: -8.5
Color index: 7.55, color rate: -0.55, trans_rate: -8.5
Color index: 7, color rate: -0.55, trans_rate: -8.5
Color index: 16 errorper: 0.751969229629error: 8.63737651825
Color index: 7.45, color rate: 0.45, trans_rate: 7.3
Color index: 7.9, color rate: 0.45, trans_rate: 7.3
Color index: 8.35, color rate: 0.45, trans_rate: 7.3
Color index: 8.8, color rate: 0.45, trans_rate: 7.3
Color index: 9.25, color rate: 0.45, trans_rate: 7.3
Color index: 9.7, color rate: 0.45, trans_rate: 7.3
Color index: 10.15, color rate: 0.45, trans_rate: 7.3
Color index: 10.6, color rate: 0.45, trans_rate: 7.3
Color index: 11.05, color rate: 0.45, trans_rate: 7.3
Color index: 11.5, color rate: 0.45, trans_rate: 7.3
Color index: 11.95, color rate: 0.45, trans_rate: 7.3
Color index: 12.4, color rate: 0.45, trans_rate: 7.3
Color index: 12.85, color rate: 0.45, trans_rate: 7.3
Color index: 13.3, color rate: 0.45, trans_rate: 7.3
Color index: 13.75, color rate: 0.45, trans_rate: 7.3
Color index: 14.2, color rate: 0.45, trans_rate: 7.3
Color index: 14.65, color rate: 0.45, trans_rate: 7.3
Color index: 15.1, color rate: 0.45, trans_rate: 7.3
Color index: 15.55, color rate: 0.45, trans_rate: 7.3
Color index: 16, color rate: 0.45, trans_rate: 7.3
Color index: 7 errorper: 0.225756959161error: -1.25965036392
Color index: 15.55, color rate: -0.45, trans_rate: -7.3
Color index: 15.1, color rate: -0.45, trans_rate: -7.3
Color index: 14.65, color rate: -0.45, trans_rate: -7.3
Color index: 14.2, color rate: -0.45, trans_rate: -7.3
Color index: 13.75, color rate: -0.45, trans_rate: -7.3
Color index: 13.3, color rate: -0.45, trans_rate: -7.3
Color index: 12.85, color rate: -0.45, trans_rate: -7.3
Color index: 12.4, color rate: -0.45, trans_rate: -7.3
Color index: 11.95, color rate: -0.45, trans_rate: -7.3
Color index: 11.5, color rate: -0.45, trans_rate: -7.3
Color index: 11.05, color rate: -0.45, trans_rate: -7.3
Color index: 10.6, color rate: -0.45, trans_rate: -7.3
Color index: 10.15, color rate: -0.45, trans_rate: -7.3
Color index: 9.7, color rate: -0.45, trans_rate: -7.3
Color index: 9.25, color rate: -0.45, trans_rate: -7.3
Color index: 8.8, color rate: -0.45, trans_rate: -7.3
Color index: 8.35, color rate: -0.45, trans_rate: -7.3
Color index: 7.9, color rate: -0.45, trans_rate: -7.3
Color index: 7.45, color rate: -0.45, trans_rate: -7.3
Color index: 7, color rate: -0.45, trans_rate: -7.3
Color index: 7 errorper: 0.268174098023error: -2.8246839421
Color index: 7.0, color rate: 0.0, trans_rate: -0.35
Color index: 7.0, color rate: 0.0, trans_rate: -0.35
Color index: 7.0, color rate: 0.0, trans_rate: -0.35
Color index: 7.0, color rate: 0.0, trans_rate: -0.35
Color index: 7.0, color rate: 0.0, trans_rate: -0.35
Color index: 7.0, color rate: 0.0, trans_rate: -0.35
Color index: 7.0, color rate: 0.0, trans_rate: -0.35
Color index: 7.0, color rate: 0.0, trans_rate: -0.35
Color index: 7.0, color rate: 0.0, trans_rate: -0.35
Color index: 7.0, color rate: 0.0, trans_rate: -0.35
Color index: 7.0, color rate: 0.0, trans_rate: -0.35
Color index: 7.0, color rate: 0.0, trans_rate: -0.35
Color index: 7.0, color rate: 0.0, trans_rate: -0.35
Color index: 7.0, color rate: 0.0, trans_rate: -0.35
Color index: 7.0, color rate: 0.0, trans_rate: -0.35
Color index: 7.0, color rate: 0.0, trans_rate: -0.35
Color index: 7.0, color rate: 0.0, trans_rate: -0.35
Color index: 7.0, color rate: 0.0, trans_rate: -0.35
Color index: 7.0, color rate: 0.0, trans_rate: -0.35
Color index: 7.0, color rate: 0.0, trans_rate: -0.35
Color index: 7, color rate: 0.0, trans_rate: -0.35
Color index: 4 errorper: 0.500637340663error: -3.51945519349
Color index: 6.85, color rate: -0.15, trans_rate: -1.75
Color index: 6.7, color rate: -0.15, trans_rate: -1.75
Color index: 6.55, color rate: -0.15, trans_rate: -1.75
Color index: 6.4, color rate: -0.15, trans_rate: -1.75
Color index: 6.25, color rate: -0.15, trans_rate: -1.75
Color index: 6.1, color rate: -0.15, trans_rate: -1.75
Color index: 5.95, color rate: -0.15, trans_rate: -1.75
Color index: 5.8, color rate: -0.15, trans_rate: -1.75
Color index: 5.65, color rate: -0.15, trans_rate: -1.75
Color index: 5.5, color rate: -0.15, trans_rate: -1.75
Color index: 5.35, color rate: -0.15, trans_rate: -1.75
Color index: 5.2, color rate: -0.15, trans_rate: -1.75
Color index: 5.05, color rate: -0.15, trans_rate: -1.75
Color index: 4.9, color rate: -0.15, trans_rate: -1.75
Color index: 4.75, color rate: -0.15, trans_rate: -1.75
Color index: 4.6, color rate: -0.15, trans_rate: -1.75
Color index: 4.45, color rate: -0.15, trans_rate: -1.75
Color index: 4.3, color rate: -0.15, trans_rate: -1.75
Color index: 4.15, color rate: -0.15, trans_rate: -1.75
Color index: 4, color rate: -0.15, trans_rate: -1.75
Color index: 3 errorper: 0.628088112194error: -2.62542900265
Color index: 3.95, color rate: -0.05, trans_rate: -0.95
Color index: 3.9, color rate: -0.05, trans_rate: -0.95
Color index: 3.85, color rate: -0.05, trans_rate: -0.95
Color index: 3.8, color rate: -0.05, trans_rate: -0.95
Color index: 3.75, color rate: -0.05, trans_rate: -0.95
Color index: 3.7, color rate: -0.05, trans_rate: -0.95
Color index: 3.65, color rate: -0.05, trans_rate: -0.95
Color index: 3.6, color rate: -0.05, trans_rate: -0.95
Color index: 3.55, color rate: -0.05, trans_rate: -0.95
Color index: 3.5, color rate: -0.05, trans_rate: -0.95
Color index: 3.45, color rate: -0.05, trans_rate: -0.95
Color index: 3.4, color rate: -0.05, trans_rate: -0.95
Color index: 3.35, color rate: -0.05, trans_rate: -0.95
Color index: 3.3, color rate: -0.05, trans_rate: -0.95
Color index: 3.25, color rate: -0.05, trans_rate: -0.95
Color index: 3.2, color rate: -0.05, trans_rate: -0.95
Color index: 3.15, color rate: -0.05, trans_rate: -0.95
Color index: 3.1, color rate: -0.05, trans_rate: -0.95
Color index: 3.05, color rate: -0.05, trans_rate: -0.95
Color index: 3, color rate: -0.05, trans_rate: -0.95
Color index: 6 errorper: 0.369061449888error: -3.46321975467
Color index: 3.15, color rate: 0.15, trans_rate: 1.95
Color index: 3.3, color rate: 0.15, trans_rate: 1.95
Color index: 3.45, color rate: 0.15, trans_rate: 1.95
Color index: 3.6, color rate: 0.15, trans_rate: 1.95
Color index: 3.75, color rate: 0.15, trans_rate: 1.95
Color index: 3.9, color rate: 0.15, trans_rate: 1.95
Color index: 4.05, color rate: 0.15, trans_rate: 1.95
Color index: 4.2, color rate: 0.15, trans_rate: 1.95
Color index: 4.35, color rate: 0.15, trans_rate: 1.95
Color index: 4.5, color rate: 0.15, trans_rate: 1.95
Color index: 4.65, color rate: 0.15, trans_rate: 1.95
Color index: 4.8, color rate: 0.15, trans_rate: 1.95
Color index: 4.95, color rate: 0.15, trans_rate: 1.95
Color index: 5.1, color rate: 0.15, trans_rate: 1.95
Color index: 5.25, color rate: 0.15, trans_rate: 1.95
Color index: 5.4, color rate: 0.15, trans_rate: 1.95
Color index: 5.55, color rate: 0.15, trans_rate: 1.95
Color index: 5.7, color rate: 0.15, trans_rate: 1.95
Color index: 5.85, color rate: 0.15, trans_rate: 1.95
Color index: 6.0, color rate: 0.15, trans_rate: 1.95
Color index: 6, color rate: 0.15, trans_rate: 1.95
Color index: 1 errorper: 0.807389067017error: -10.1133117676
Color index: 5.75, color rate: -0.25, trans_rate: -3.3
Color index: 5.5, color rate: -0.25, trans_rate: -3.3
Color index: 5.25, color rate: -0.25, trans_rate: -3.3
Color index: 5.0, color rate: -0.25, trans_rate: -3.3
Color index: 4.75, color rate: -0.25, trans_rate: -3.3
Color index: 4.5, color rate: -0.25, trans_rate: -3.3
Color index: 4.25, color rate: -0.25, trans_rate: -3.3
Color index: 4.0, color rate: -0.25, trans_rate: -3.3
Color index: 3.75, color rate: -0.25, trans_rate: -3.3
Color index: 3.5, color rate: -0.25, trans_rate: -3.3
Color index: 3.25, color rate: -0.25, trans_rate: -3.3
Color index: 3.0, color rate: -0.25, trans_rate: -3.3
Color index: 2.75, color rate: -0.25, trans_rate: -3.3
Color index: 2.5, color rate: -0.25, trans_rate: -3.3
Color index: 2.25, color rate: -0.25, trans_rate: -3.3
Color index: 2.0, color rate: -0.25, trans_rate: -3.3
Color index: 1.75, color rate: -0.25, trans_rate: -3.3
Color index: 1.5, color rate: -0.25, trans_rate: -3.3
Color index: 1.25, color rate: -0.25, trans_rate: -3.3
Color index: 1, color rate: -0.25, trans_rate: -3.3
Color index: 9 errorper: 0.0228971300525error: -0.180677851872
Color index: 1.4, color rate: 0.4, trans_rate: 5.9
Color index: 1.8, color rate: 0.4, trans_rate: 5.9
Color index: 2.2, color rate: 0.4, trans_rate: 5.9
Color index: 2.6, color rate: 0.4, trans_rate: 5.9
Color index: 3.0, color rate: 0.4, trans_rate: 5.9
Color index: 3.4, color rate: 0.4, trans_rate: 5.9
Color index: 3.8, color rate: 0.4, trans_rate: 5.9
Color index: 4.2, color rate: 0.4, trans_rate: 5.9
Color index: 4.6, color rate: 0.4, trans_rate: 5.9
Color index: 5.0, color rate: 0.4, trans_rate: 5.9
Color index: 5.4, color rate: 0.4, trans_rate: 5.9
Color index: 5.8, color rate: 0.4, trans_rate: 5.9
Color index: 6.2, color rate: 0.4, trans_rate: 5.9
Color index: 6.6, color rate: 0.4, trans_rate: 5.9
Color index: 7.0, color rate: 0.4, trans_rate: 5.9
Color index: 7.4, color rate: 0.4, trans_rate: 5.9
Color index: 7.8, color rate: 0.4, trans_rate: 5.9
Color index: 8.2, color rate: 0.4, trans_rate: 5.9
Color index: 8.6, color rate: 0.4, trans_rate: 5.9
Color index: 9, color rate: 0.4, trans_rate: 5.9
Color index: 5 errorper: 0.412211452328error: -3.25269933625
Color index: 8.8, color rate: -0.2, trans_rate: -2.9
Color index: 8.6, color rate: -0.2, trans_rate: -2.9
Color index: 8.4, color rate: -0.2, trans_rate: -2.9
Color index: 8.2, color rate: -0.2, trans_rate: -2.9
Color index: 8.0, color rate: -0.2, trans_rate: -2.9
Color index: 7.8, color rate: -0.2, trans_rate: -2.9
Color index: 7.6, color rate: -0.2, trans_rate: -2.9
Color index: 7.4, color rate: -0.2, trans_rate: -2.9
Color index: 7.2, color rate: -0.2, trans_rate: -2.9
Color index: 7.0, color rate: -0.2, trans_rate: -2.9
Color index: 6.8, color rate: -0.2, trans_rate: -2.9
Color index: 6.6, color rate: -0.2, trans_rate: -2.9
Color index: 6.4, color rate: -0.2, trans_rate: -2.9
Color index: 6.2, color rate: -0.2, trans_rate: -2.9
Color index: 6.0, color rate: -0.2, trans_rate: -2.9
Color index: 5.8, color rate: -0.2, trans_rate: -2.9
Color index: 5.6, color rate: -0.2, trans_rate: -2.9
Color index: 5.4, color rate: -0.2, trans_rate: -2.9
Color index: 5.2, color rate: -0.2, trans_rate: -2.9
Color index: 5, color rate: -0.2, trans_rate: -2.9
Color index: 9 errorper: 0.0174660030412error: 0.30059111831
Color index: 5.2, color rate: 0.2, trans_rate: 3.2
Color index: 5.4, color rate: 0.2, trans_rate: 3.2
Color index: 5.6, color rate: 0.2, trans_rate: 3.2
Color index: 5.8, color rate: 0.2, trans_rate: 3.2
Color index: 6.0, color rate: 0.2, trans_rate: 3.2
Color index: 6.2, color rate: 0.2, trans_rate: 3.2
Color index: 6.4, color rate: 0.2, trans_rate: 3.2
Color index: 6.6, color rate: 0.2, trans_rate: 3.2
Color index: 6.8, color rate: 0.2, trans_rate: 3.2
Color index: 7.0, color rate: 0.2, trans_rate: 3.2
Color index: 7.2, color rate: 0.2, trans_rate: 3.2
Color index: 7.4, color rate: 0.2, trans_rate: 3.2
Color index: 7.6, color rate: 0.2, trans_rate: 3.2
Color index: 7.8, color rate: 0.2, trans_rate: 3.2
Color index: 8.0, color rate: 0.2, trans_rate: 3.2
Color index: 8.2, color rate: 0.2, trans_rate: 3.2
Color index: 8.4, color rate: 0.2, trans_rate: 3.2
Color index: 8.6, color rate: 0.2, trans_rate: 3.2
Color index: 8.8, color rate: 0.2, trans_rate: 3.2
Color index: 9.0, color rate: 0.2, trans_rate: 3.2
Color index: 9, color rate: 0.2, trans_rate: 3.2
Color index: 13 errorper: 0.449797946281error: 17.3780780126
Color index: 9.2, color rate: 0.2, trans_rate: 3.25
Color index: 9.4, color rate: 0.2, trans_rate: 3.25
Color index: 9.6, color rate: 0.2, trans_rate: 3.25
Color index: 9.8, color rate: 0.2, trans_rate: 3.25
Color index: 10.0, color rate: 0.2, trans_rate: 3.25
Color index: 10.2, color rate: 0.2, trans_rate: 3.25
Color index: 10.4, color rate: 0.2, trans_rate: 3.25
Color index: 10.6, color rate: 0.2, trans_rate: 3.25
Color index: 10.8, color rate: 0.2, trans_rate: 3.25
Color index: 11.0, color rate: 0.2, trans_rate: 3.25
Color index: 11.2, color rate: 0.2, trans_rate: 3.25
Color index: 11.4, color rate: 0.2, trans_rate: 3.25
Color index: 11.6, color rate: 0.2, trans_rate: 3.25
Color index: 11.8, color rate: 0.2, trans_rate: 3.25
Color index: 12.0, color rate: 0.2, trans_rate: 3.25
Color index: 12.2, color rate: 0.2, trans_rate: 3.25
Color index: 12.4, color rate: 0.2, trans_rate: 3.25
Color index: 12.6, color rate: 0.2, trans_rate: 3.25
Color index: 12.8, color rate: 0.2, trans_rate: 3.25
Color index: 13, color rate: 0.2, trans_rate: 3.25
Color index: 7 errorper: 0.286400156295error: -3.58743286133
Color index: 12.7, color rate: -0.3, trans_rate: -5.5
Color index: 12.4, color rate: -0.3, trans_rate: -5.5
Color index: 12.1, color rate: -0.3, trans_rate: -5.5
Color index: 11.8, color rate: -0.3, trans_rate: -5.5
Color index: 11.5, color rate: -0.3, trans_rate: -5.5
Color index: 11.2, color rate: -0.3, trans_rate: -5.5
Color index: 10.9, color rate: -0.3, trans_rate: -5.5
Color index: 10.6, color rate: -0.3, trans_rate: -5.5
Color index: 10.3, color rate: -0.3, trans_rate: -5.5
Color index: 10.0, color rate: -0.3, trans_rate: -5.5
Color index: 9.7, color rate: -0.3, trans_rate: -5.5
Color index: 9.4, color rate: -0.3, trans_rate: -5.5
Color index: 9.1, color rate: -0.3, trans_rate: -5.5
Color index: 8.8, color rate: -0.3, trans_rate: -5.5
Color index: 8.5, color rate: -0.3, trans_rate: -5.5
Color index: 8.2, color rate: -0.3, trans_rate: -5.5
Color index: 7.9, color rate: -0.3, trans_rate: -5.5
Color index: 7.6, color rate: -0.3, trans_rate: -5.5
Color index: 7.3, color rate: -0.3, trans_rate: -5.5
Color index: 7, color rate: -0.3, trans_rate: -5.5
Color index: 6 errorper: 0.300040908346error: -2.98296165761
Color index: 6.95, color rate: -0.05, trans_rate: -0.15
Color index: 6.9, color rate: -0.05, trans_rate: -0.15
Color index: 6.85, color rate: -0.05, trans_rate: -0.15
Color index: 6.8, color rate: -0.05, trans_rate: -0.15
Color index: 6.75, color rate: -0.05, trans_rate: -0.15
Color index: 6.7, color rate: -0.05, trans_rate: -0.15
Color index: 6.65, color rate: -0.05, trans_rate: -0.15
Color index: 6.6, color rate: -0.05, trans_rate: -0.15
Color index: 6.55, color rate: -0.05, trans_rate: -0.15
Color index: 6.5, color rate: -0.05, trans_rate: -0.15
Color index: 6.45, color rate: -0.05, trans_rate: -0.15
Color index: 6.4, color rate: -0.05, trans_rate: -0.15
Color index: 6.35, color rate: -0.05, trans_rate: -0.15
Color index: 6.3, color rate: -0.05, trans_rate: -0.15
Color index: 6.25, color rate: -0.05, trans_rate: -0.15
Color index: 6.2, color rate: -0.05, trans_rate: -0.15
Color index: 6.15, color rate: -0.05, trans_rate: -0.15
Color index: 6.1, color rate: -0.05, trans_rate: -0.15
Color index: 6.05, color rate: -0.05, trans_rate: -0.15
Color index: 6, color rate: -0.05, trans_rate: -0.15
Color index: 9 errorper: 0.0442128968083error: -1.56640656801
Color index: 6.15, color rate: 0.15, trans_rate: 1.95
Color index: 6.3, color rate: 0.15, trans_rate: 1.95
Color index: 6.45, color rate: 0.15, trans_rate: 1.95
Color index: 6.6, color rate: 0.15, trans_rate: 1.95
Color index: 6.75, color rate: 0.15, trans_rate: 1.95
Color index: 6.9, color rate: 0.15, trans_rate: 1.95
Color index: 7.05, color rate: 0.15, trans_rate: 1.95
Color index: 7.2, color rate: 0.15, trans_rate: 1.95
Color index: 7.35, color rate: 0.15, trans_rate: 1.95
Color index: 7.5, color rate: 0.15, trans_rate: 1.95
Color index: 7.65, color rate: 0.15, trans_rate: 1.95
Color index: 7.8, color rate: 0.15, trans_rate: 1.95
Color index: 7.95, color rate: 0.15, trans_rate: 1.95
Color index: 8.1, color rate: 0.15, trans_rate: 1.95
Color index: 8.25, color rate: 0.15, trans_rate: 1.95
Color index: 8.4, color rate: 0.15, trans_rate: 1.95
Color index: 8.55, color rate: 0.15, trans_rate: 1.95
Color index: 8.7, color rate: 0.15, trans_rate: 1.95
Color index: 8.85, color rate: 0.15, trans_rate: 1.95
Color index: 9.0, color rate: 0.15, trans_rate: 1.95
Color index: 9, color rate: 0.15, trans_rate: 1.95
Color index: 0 errorper: 0.974802397411error: -5.1338080355
Color index: 8.55, color rate: -0.45, trans_rate: -7.0
Color index: 8.1, color rate: -0.45, trans_rate: -7.0
Color index: 7.65, color rate: -0.45, trans_rate: -7.0
Color index: 7.2, color rate: -0.45, trans_rate: -7.0
Color index: 6.75, color rate: -0.45, trans_rate: -7.0
Color index: 6.3, color rate: -0.45, trans_rate: -7.0
Color index: 5.85, color rate: -0.45, trans_rate: -7.0
Color index: 5.4, color rate: -0.45, trans_rate: -7.0
Color index: 4.95, color rate: -0.45, trans_rate: -7.0
Color index: 4.5, color rate: -0.45, trans_rate: -7.0
Color index: 4.05, color rate: -0.45, trans_rate: -7.0
Color index: 3.6, color rate: -0.45, trans_rate: -7.0
Color index: 3.15, color rate: -0.45, trans_rate: -7.0
Color index: 2.7, color rate: -0.45, trans_rate: -7.0
Color index: 2.25, color rate: -0.45, trans_rate: -7.0
Color index: 1.8, color rate: -0.45, trans_rate: -7.0
Color index: 1.35, color rate: -0.45, trans_rate: -7.0
Color index: 0.9, color rate: -0.45, trans_rate: -7.0
Color index: 0.45, color rate: -0.45, trans_rate: -7.0
Color index: 0, color rate: -0.45, trans_rate: -7.0
Color index: 10 errorper: 0.140618656721error: 1.43897437754
Color index: 0.5, color rate: 0.5, trans_rate: 8.4
Color index: 1.0, color rate: 0.5, trans_rate: 8.4
Color index: 1.5, color rate: 0.5, trans_rate: 8.4
Color index: 2.0, color rate: 0.5, trans_rate: 8.4
Color index: 2.5, color rate: 0.5, trans_rate: 8.4
Color index: 3.0, color rate: 0.5, trans_rate: 8.4
Color index: 3.5, color rate: 0.5, trans_rate: 8.4
Color index: 4.0, color rate: 0.5, trans_rate: 8.4
Color index: 4.5, color rate: 0.5, trans_rate: 8.4
Color index: 5.0, color rate: 0.5, trans_rate: 8.4
Color index: 5.5, color rate: 0.5, trans_rate: 8.4
Color index: 6.0, color rate: 0.5, trans_rate: 8.4
Color index: 6.5, color rate: 0.5, trans_rate: 8.4
Color index: 7.0, color rate: 0.5, trans_rate: 8.4
Color index: 7.5, color rate: 0.5, trans_rate: 8.4
Color index: 8.0, color rate: 0.5, trans_rate: 8.4
Color index: 8.5, color rate: 0.5, trans_rate: 8.4
Color index: 9.0, color rate: 0.5, trans_rate: 8.4
Color index: 9.5, color rate: 0.5, trans_rate: 8.4
Color index: 10, color rate: 0.5, trans_rate: 8.4
Color index: 6 errorper: 0.304816552008error: -6.4212795053
Color index: 9.8, color rate: -0.2, trans_rate: -3.35
Color index: 9.6, color rate: -0.2, trans_rate: -3.35
Color index: 9.4, color rate: -0.2, trans_rate: -3.35
Color index: 9.2, color rate: -0.2, trans_rate: -3.35
Color index: 9.0, color rate: -0.2, trans_rate: -3.35
Color index: 8.8, color rate: -0.2, trans_rate: -3.35
Color index: 8.6, color rate: -0.2, trans_rate: -3.35
Color index: 8.4, color rate: -0.2, trans_rate: -3.35
Color index: 8.2, color rate: -0.2, trans_rate: -3.35
Color index: 8.0, color rate: -0.2, trans_rate: -3.35
Color index: 7.8, color rate: -0.2, trans_rate: -3.35
Color index: 7.6, color rate: -0.2, trans_rate: -3.35
Color index: 7.4, color rate: -0.2, trans_rate: -3.35
Color index: 7.2, color rate: -0.2, trans_rate: -3.35
Color index: 7.0, color rate: -0.2, trans_rate: -3.35
Color index: 6.8, color rate: -0.2, trans_rate: -3.35
Color index: 6.6, color rate: -0.2, trans_rate: -3.35
Color index: 6.4, color rate: -0.2, trans_rate: -3.35
Color index: 6.2, color rate: -0.2, trans_rate: -3.35
Color index: 6.0, color rate: -0.2, trans_rate: -3.35
Color index: 6, color rate: -0.2, trans_rate: -3.35
Color index: 6 errorper: 0.371114685162error: -1.30445873688
Color index: 6.0, color rate: 0.0, trans_rate: -0.5
Color index: 6.0, color rate: 0.0, trans_rate: -0.5
Color index: 6.0, color rate: 0.0, trans_rate: -0.5
Color index: 6.0, color rate: 0.0, trans_rate: -0.5
Color index: 6.0, color rate: 0.0, trans_rate: -0.5
Color index: 6.0, color rate: 0.0, trans_rate: -0.5
Color index: 6.0, color rate: 0.0, trans_rate: -0.5
Color index: 6.0, color rate: 0.0, trans_rate: -0.5
Color index: 6.0, color rate: 0.0, trans_rate: -0.5
Color index: 6.0, color rate: 0.0, trans_rate: -0.5
Color index: 6.0, color rate: 0.0, trans_rate: -0.5
Color index: 6.0, color rate: 0.0, trans_rate: -0.5
Color index: 6.0, color rate: 0.0, trans_rate: -0.5
Color index: 6.0, color rate: 0.0, trans_rate: -0.5
Color index: 6.0, color rate: 0.0, trans_rate: -0.5
Color index: 6.0, color rate: 0.0, trans_rate: -0.5
Color index: 6.0, color rate: 0.0, trans_rate: -0.5
Color index: 6.0, color rate: 0.0, trans_rate: -0.5
Color index: 6.0, color rate: 0.0, trans_rate: -0.5
Color index: 6, color rate: 0.0, trans_rate: -0.5
Color index: 6 errorper: 0.36570471615error: -3.05731552483
Color index: 6.0, color rate: 0.0, trans_rate: 0.05
Color index: 6.0, color rate: 0.0, trans_rate: 0.05
Color index: 6.0, color rate: 0.0, trans_rate: 0.05
Color index: 6.0, color rate: 0.0, trans_rate: 0.05
Color index: 6.0, color rate: 0.0, trans_rate: 0.05
Color index: 6.0, color rate: 0.0, trans_rate: 0.05
Color index: 6.0, color rate: 0.0, trans_rate: 0.05
Color index: 6.0, color rate: 0.0, trans_rate: 0.05
Color index: 6.0, color rate: 0.0, trans_rate: 0.05
Color index: 6.0, color rate: 0.0, trans_rate: 0.05
Color index: 6.0, color rate: 0.0, trans_rate: 0.05
Color index: 6.0, color rate: 0.0, trans_rate: 0.05
Color index: 6.0, color rate: 0.0, trans_rate: 0.05
Color index: 6.0, color rate: 0.0, trans_rate: 0.05
Color index: 6.0, color rate: 0.0, trans_rate: 0.05
Color index: 6.0, color rate: 0.0, trans_rate: 0.05
Color index: 6.0, color rate: 0.0, trans_rate: 0.05
Color index: 6.0, color rate: 0.0, trans_rate: 0.05
Color index: 6.0, color rate: 0.0, trans_rate: 0.05
Color index: 6, color rate: 0.0, trans_rate: 0.05
Color index: 0 errorper: 0.979136610406error: -5.46326364517
Color index: 5.7, color rate: -0.3, trans_rate: -4.6
Color index: 5.4, color rate: -0.3, trans_rate: -4.6
Color index: 5.1, color rate: -0.3, trans_rate: -4.6
Color index: 4.8, color rate: -0.3, trans_rate: -4.6
Color index: 4.5, color rate: -0.3, trans_rate: -4.6
Color index: 4.2, color rate: -0.3, trans_rate: -4.6
Color index: 3.9, color rate: -0.3, trans_rate: -4.6
Color index: 3.6, color rate: -0.3, trans_rate: -4.6
Color index: 3.3, color rate: -0.3, trans_rate: -4.6
Color index: 3.0, color rate: -0.3, trans_rate: -4.6
